,0
206,93.94307962170171
207,93.94307962170171
208,103.71025706042073
209,96.77738441292945
210,114.8334600485457
211,93.70708208444506
212,92.6516190025277
213,103.73017971601462
214,103.4329930572676
215,96.26710387591424
216,75.14020118700287
217,96.56073024347643
218,94.3452921341088
219,103.73017971601462
220,96.56073024347643
221,115.3076417842617
222,111.93318680373257
223,103.409309376985
224,103.52667850512631
225,116.37122734400384
226,96.26710387591424
227,93.70708208444506
228,76.02904103561427
229,95.82563739406737
230,97.01855488850117
231,115.05240921312395
232,115.05240921312395
233,96.59061160854003
234,97.01855488850117
235,96.59061160854003
236,96.34998049367346
237,95.84917183220409
238,96.49520813926847
239,96.59061160854003
240,79.76426189957041
241,95.76716166672827
242,103.73017971601462
243,93.94307962170171
244,97.01855488850117
245,115.05240921312395
246,105.05786603485052
247,114.97096292374127
248,92.6516190025277
249,115.05240921312395
250,92.39488967833609
251,93.70708208444506
252,105.46989469253103
253,103.73017971601462
254,96.49520813926847
255,106.52982021624108
256,101.6553217951045
257,92.39488967833609
258,95.7313066030473
259,76.40859136584758
260,103.73017971601462
261,113.96396360457987
262,94.92671845843643
263,99.07727090273778
264,103.73017971601462
265,92.6516190025277
266,112.61046878119001
267,93.47098812617583
268,93.47098812617583
269,92.6516190025277
270,99.07727090273778
271,103.73017971601462
272,94.53070083797203
273,96.47103532144048
274,96.47103532144048
275,96.47103532144048
276,92.94525350190474
277,95.17667772659027
278,93.70708208444506
279,93.70708208444506
280,93.94307962170171
281,94.92671845843643
282,113.68612916827033
283,95.56497520818746
284,115.48056613017896
285,115.48056613017896
286,113.65408061844451
287,103.4329930572676
288,92.6516190025277
289,113.65408061844451
290,80.00827604266613
291,93.94778304835711
292,78.08279121099802
293,96.23349288693305
294,96.47103532144048
295,79.70380221252319
296,93.94307962170171
297,103.73017971601462
298,94.53070083797203
299,115.85644253017891
300,101.99203020287473
301,103.0786025598149
302,93.94307962170171
303,95.70122290496438
304,94.36292843146047
305,83.88481053598419
306,113.42128536073051
307,94.7756856354651
308,95.70122290496438
309,95.03597951535824
310,114.66012238530979
311,94.59747282788803
312,94.83845897281817
313,94.7756856354651
314,113.50168354695467
315,103.73017971601462
316,116.288688902173
317,95.70122290496438
318,95.36743062002625
319,92.6516190025277
320,113.42128536073051
321,92.39488967833609
322,94.34043486891255
323,95.70122290496438
324,93.11575981076858
325,93.11575981076858
326,113.7596803434415
327,93.94307962170171
328,113.78892210379766
329,113.31958585051228
330,103.66451303111856
331,113.31958585051228
332,93.94307962170171
333,113.31958585051228
334,95.66277118763983
335,104.298365907983
336,113.31958585051228
337,93.11575981076858
338,93.11575981076858
339,73.48736742541907
340,103.73017971601462
341,97.69150532509171
342,96.96923753060486
343,113.76153016683013
344,93.11575981076858
345,94.74472852427964
346,97.13433204971467
347,76.30692763225288
348,93.11575981076858
349,93.11575981076858
350,92.94525350190474
351,113.76153016683013
352,113.31958585051228
353,74.66679581158562
354,140.89975063088266
355,95.66277118763983
356,113.31958585051228
357,93.48141535515603
358,115.47018062817463
359,95.48687082574341
360,115.69023595574913
361,94.69262072805282
362,96.95470858842931
363,112.0716043663507
364,92.94525350190474
365,92.6516190025277
366,93.68774024807288
367,94.69262072805282
368,93.70708208444506
369,113.64647110442252
370,92.94525350190474
371,96.95470858842931
372,92.6516190025277
373,92.6516190025277
374,94.92671845843643
375,93.48141535515603
376,113.64647110442252
377,96.95470858842931
378,94.69262072805282
379,96.95470858842931
380,96.95470858842931
381,113.4838549966085
382,95.36873913509092
383,92.94525350190474
384,93.70708208444506
385,103.73017971601462
386,111.50937572994823
387,73.91238017551775
388,95.36873913509092
389,92.6516190025277
390,74.85461409952292
391,95.36873913509092
392,95.49642444039816
393,103.73017971601462
394,111.87729347974943
395,95.36873913509092
396,111.87729347974943
397,97.98129594810631
398,94.31015546956377
399,111.50937572994823
400,103.73017971601462
401,95.49642444039816
402,103.73017971601462
403,103.73017971601462
404,61.21931059773212
405,95.36873913509092
406,92.94525350190474
407,111.87729347974943
408,95.49642444039816
409,73.58575735845422
410,95.36873913509092
411,69.23691071142251
412,112.57666983392892
413,93.94307962170171
414,92.6516190025277
415,93.94307962170171
416,94.31015546956377
417,93.82563153608479
418,95.97356603715936
419,93.82563153608479
420,111.71831038358508
421,72.66335195659616
422,104.14342269608198
423,103.73017971601462
424,95.15176079123677
425,75.62720663273517
426,95.15176079123677
427,93.9509103861061
428,93.82563153608479
429,93.9509103861061
430,97.71506067690942
431,111.09050119441243
432,92.6516190025277
433,106.06588201424893
434,92.39488967833609
435,111.09050119441243
436,92.6516190025277
437,112.8478650818805
438,103.21374783766123
439,95.15176079123677
440,93.82563153608479
441,95.15176079123677
442,93.82563153608479
443,92.6516190025277
444,126.01315304046506
445,92.94525350190474
446,114.40755611416553
447,93.82563153608479
448,92.6516190025277
449,103.73017971601462
450,108.38485816445383
451,103.73017971601462
452,91.00162740776878
453,92.6270834745709
454,89.91677759232026
455,112.03801734665461
456,112.18180958103433
457,92.6270834745709
458,125.65803511366425
459,93.94307962170171
460,91.00162740776878
461,103.4329930572676
462,92.39488967833609
463,89.91677759232026
464,110.50180838513391
465,108.52839531106633
466,103.4329930572676
467,103.73017971601462
468,92.6270834745709
469,94.10304331956418
470,101.99203020287473
471,91.00162740776878
472,110.50180838513391
473,94.10304331956418
474,112.18180958103433
475,103.73017971601462
476,94.10304331956418
477,107.37299752508908
478,89.91677759232026
479,92.39488967833609
480,92.94525350190474
481,92.39488967833609
482,92.39488967833609
483,95.03597951535824
484,96.10050345109653
485,92.6270834745709
486,110.56667777476191
487,72.84684279740252
488,92.94525350190474
489,108.69506826779165
490,92.34427885510513
491,93.23706560564291
492,110.72135096678164
493,103.50136068254926
494,93.94307962170171
495,110.56667777476191
496,93.23706560564291
497,72.33513335140638
498,110.1186925881323
499,103.73017971601462
500,71.48875852891247
501,110.1186925881323
502,97.60524031169064
503,90.74961393050962
504,103.21374783766123
505,93.23706560564291
506,93.23706560564291
507,90.74961393050962
508,111.63760162112926
509,110.56667777476191
510,93.94307962170171
511,92.06933765948551
512,93.23706560564291
513,110.1186925881323
514,94.67194574337498
515,110.56667777476191
516,113.60104663423319
517,94.67194574337498
518,110.63112711869329
519,94.67194574337498
520,88.97181897901127
521,109.81565522127441
522,93.68774024807288
523,110.97601927619594
524,108.4119862633267
525,105.97555390711933
526,89.9033681413417
527,109.83402416390027
528,107.03100421657012
529,93.94307962170171
530,89.9033681413417
531,96.04683057046445
532,93.94307962170171
533,105.97555390711933
534,92.39488967833609
535,108.4119862633267
536,104.298365907983
537,88.97181897901127
538,88.42589611824111
539,92.34427885510513
540,111.23922932035157
541,92.94525350190474
542,89.9033681413417
543,93.48055799560177
544,109.81565522127441
545,108.4119862633267
546,104.68941240954541
547,89.9033681413417
548,112.92384598305236
549,105.6701062135338
550,91.72549016474524
551,88.9621432625072
552,93.94307962170171
553,110.97601927619594
554,79.52941194217895
555,92.94525350190474
556,110.97601927619594
557,104.298365907983
558,103.73017971601462
559,93.48055799560177
560,93.48055799560177
561,105.6701062135338
562,110.97601927619594
563,103.73017971601462
564,93.48055799560177
565,109.81565522127441
566,93.48055799560177
567,110.97601927619594
568,92.80520584501848
569,89.1712388258363
570,92.6516190025277
571,114.06972000973778
572,78.3222356716238
573,105.45843951232727
574,103.73017971601462
575,93.94307962170171
576,92.34427885510513
577,92.39488967833609
578,111.89966349965117
579,111.89966349965117
580,93.94307962170171
581,89.1712388258363
582,92.39488967833609
583,92.80520584501848
584,93.94307962170171
585,103.97588566180634
586,104.75458520709844
587,111.10534489335305
588,92.80520584501848
589,92.39488967833609
590,103.73017971601462
591,111.89966349965117
592,92.6516190025277
593,92.80520584501848
594,97.62629619006205
595,112.02828691742809
596,92.27237242610622
597,94.19034778594073
598,94.54061942941485
599,112.02828691742809
600,92.6516190025277
601,112.02828691742809
602,90.60054445953142
603,110.70109583157682
604,94.54061942941485
605,103.73017971601462
606,106.06588201424893
607,104.298365907983
608,90.29394970343834
