,0
425,75.8307875628278
426,95.43945276853268
427,95.92902404933304
428,94.71469002558399
429,96.21702799815178
430,96.39406898482979
431,110.95775246469387
432,94.78915514883056
433,100.90314082648892
434,93.08240120158425
435,112.3209146622498
436,94.76990513190893
437,114.06212181846564
438,101.47163532712908
439,93.70361986948635
440,93.313900716332
441,96.07955267419769
442,93.24855978938156
443,89.43011907850502
444,114.8957859993025
445,96.56248645400193
446,110.42671528535195
447,93.67310087322608
448,93.282833763752
449,100.49648128044261
450,109.27512600069558
451,104.67303556225899
452,92.59359323775428
453,94.07740702905267
454,94.69449826531753
455,115.83429205795395
456,102.27589590844049
457,92.8240346121255
458,101.18845986596853
459,88.6374199096534
460,97.85017207836808
461,101.3594789028168
462,96.5120570624601
463,94.13863771848952
464,110.97170805522057
465,106.4836240820851
466,104.23385891605938
467,104.91166478610994
468,94.07740702905267
469,93.63843842495466
470,108.61840348351073
471,102.34788106156175
472,111.43459336624005
473,91.70180363205243
474,110.50515569407399
475,101.188495560691
476,95.76024458255891
477,119.77134393711967
478,97.8627226405728
479,92.68158143367826
480,91.54086576094618
481,94.82894859289544
482,92.8776014064895
483,93.7879071204338
484,94.44624165508564
485,92.739109731152
486,111.944547683287
487,79.90822880487218
488,93.10515010400061
489,109.79329767686582
490,91.54594187602292
491,96.58377739147662
492,111.92277321491889
493,103.70990313292322
494,90.71912802023417
495,110.29699656182079
496,92.3046360360116
497,77.39054799528812
498,115.18071238750902
499,103.23077052479711
500,76.01243667748437
501,109.57921774303013
502,106.66758807305611
503,97.64041535186543
504,100.44097938080364
505,92.02388928400603
506,91.76620995579856
507,92.3907318347441
508,111.9478820260261
509,110.31652346684149
510,90.93954926201397
511,94.00574699518636
512,95.10499177887695
513,109.35439242980752
514,92.69067017423568
515,111.93838536112443
516,105.26676797024562
517,91.0341728715423
518,114.01429379109986
519,94.2583555300655
520,94.16449111687393
521,113.23473800722216
522,92.96888575022705
523,112.32944987809482
524,112.32914731923366
525,112.33557636049395
526,94.59464758895848
527,102.20825501750765
528,105.85385039894255
529,88.85646478665575
530,90.05987323869994
531,95.73037659635241
532,89.68738935871424
533,110.28150700949185
534,95.78970382468202
535,111.74278339791773
536,104.21664235825172
537,96.05101082502928
538,92.88758789014311
539,91.52787851070154
540,109.18872650384897
541,94.30426797001999
542,95.28799583558117
543,92.82086360630362
544,101.76601480866032
545,111.9773289664441
546,102.10607253321012
547,94.39810430346195
548,111.2627100807307
549,111.82934737292436
550,97.18342186144669
551,92.68681730923647
552,88.13254399216531
553,114.56826532028605
554,78.39179019509024
555,92.59786199702316
556,111.0092543126978
557,104.21664235825172
558,101.71283519773313
559,96.16569850223856
560,92.26146769909666
561,111.82934737292436
562,115.41121836733193
563,104.45193512510716
564,97.37430480628646
565,114.04854074651546
566,92.46592725406506
567,112.76724849085329
568,93.32119891722779
569,90.97214575223913
570,94.39588428160104
571,106.68970113852983
572,85.2312693781391
573,111.24697677876807
574,97.64814002088525
575,92.52067876339466
576,91.4466752313345
577,92.68077149248273
578,110.11298083098666
579,108.53887790148465
580,90.23056121049895
581,89.49316051818636
582,90.87965370587841
583,91.38082595881292
584,90.89366473025783
585,110.78646492367736
586,104.64311950703167
587,119.28457496786328
588,97.28429484152157
589,93.03541314765411
590,105.3263424364206
591,112.27944743858885
592,94.50162781683125
593,91.52438756695081
594,94.17505624573214
595,112.93167994948553
596,94.6787238663729
597,98.097385426855
598,94.44776598318495
599,115.00279380544714
600,94.26248266706742
601,108.73135264454773
602,94.55891752334306
603,126.98088133445044
604,95.36752910617338
605,96.29576474907319
606,104.33049345946674
607,109.32463160187078
608,89.33019194021965
